,body,category_info.name,epoch_time,id,location_info.address,location_info.plz,price,subject,type,user_alias,rooms,size,type_param
39,"Situé dans un immeuble d'une dizaines d'années construit dans un quartier résidentiel et calme du Mont-sur-Lausanne.
 Non loin du centre du village et ses commerces, écoles, garderie à proximité, arrêt TL bus 22,
composé d'un hall d'entrée de 3 chambres à coucher avec armoires murales, une salle de douche/WC et salle de bains/WC, belle pièce à vivre avec cuisine ouverte sur salle à manger et séjour, beau jardin privatif avec terrasse d'env. 60m2 orientés Sud/Ouest, local vélos à disposition.
 2 places de parc souterraines incluses dans loyer.",Appartements,1542816494,24795460,Route de la Clochatte 67,1052, 2'900.- par mois,"Bel appartement de 4.5 pièces, rez, env. 112",u,Golay Immobilier SA,4.5,112m²,Offres de location
40,"L'appartement se compose comme suit:

- 1 chambre Ã  coucher
- 1 salle de bains avec machines Ã  laver le linge/sÃ©choir
- 1 cuisine ouvert sur salle Ã  manger et sÃ©jour
- 1 balcon

Pour les visites, merci de contacter Mme Salvi au",Appartements,1542811886,23555771,Rue Centrale 15,1003, 2'950.- par mois,TrÃ¨s bel appartement plein centre ville de La,u,Cartus SÃ rl,2,70m²,Offres de location
41,"Appartement de 1 pièce au 1er étage d?une villa comprenant :

Une entrée, une cuisine entièrement agencée, une salle de bains/WC avec colonne de lavage, une pièce principale et un balcon. Quartier calme à proximité de la piscine de Prilly, vue sur le lac.

Reprise de bail pour le 1er février 2019

Pour toute demande de location veuillez nous apporter votre dossier avec les documents suivants :

    Copie de votre pièce d?identité
    Copie des certificats de salaires des trois derniers mois
    Original de l?extrait des poursuites (maximum trois mois)
    Copie de la police d?assurance RC ménage",Appartements,1542811274,24792054,"Chemin des Creuses 28, 1008 Prilly",1008, 1'500.- par mois,Grand appartement 1 pièce,u,Foyer Huttins,1,50m²,Offres de location
42,"L'appartement est lumineux et à deux pas du centre de Lausanne (Riponne). Il se compose comme suit:

- 2 chambres à coucher
- 2 salles de bains
- 1 pièce pour la buanderie
- 1 pièce ouvert sur séjour et salle à manger
- 1 cuisine ouvert sur salle à manger et le séjour
- 1 balcon avec vue lac,
- 1 cave

Inclus dans le loyer 1 place de parc intérieur n° 27.

Pour les visites, merci de contacter Mme Salvi au",Appartements,1542806144,23555774,Jomini 5,1004, 3'700.- par mois,Bel appartement proche Lausanne centre avec v,u,Cartus Sàrl,4.5,110m²,Offres de location
43,"Sehr günstige 2,5 Zimmerwohnung, 2 OG sehr helle und im Herzen von Clarens.
Schöne Küche, 1 Badzimmer,1 WC separates, 1 Wohnzimmer, 1 Schlafzimmer, mit Balkon.
Wohnung im Zentrumsnähe von Montreux. Depot nicht notwendig, es steht eine Mietkaution zur Verfügung.
Kontakt für die Besichtigung :
Agentur Apleona  : Telefon: 021 620 77 54 -Französisch, Delta Nikolic 076 508 40 70 Deutsch und Serbisch. 
Rue de L`Abeille 3b
1815 Clarens",Appartements,1542798743,22417646,"Rue de l`Abeille 3b, VD",1815, 1'500.- par mois,Specieux apartement au coeur de Clarens,u,Delta Treuhandbüro,2.5,67m²,Offres de location
44,"Appartement à louer dans un immeuble situé dans un quartier calme et verdoyant aux portes de la campagne, comprenant :

- un hall avec armoires murales
- un spacieux dégagement 
- un séjour avec terrasse orienté plein Sud 
- une cuisine agencée avec coin à manger 
- 2 belles chambres à coucher 
- 1 chambre parentale avec salle-de-bains/WC attenante
- une salle-de-douche/WC

Place de parc intérieure à louer en sus. 

Visite groupée le vendredi 23 novembre 2018 de 16h00 à 17h00, locataire M. Kurt-Walter Fischer.

En cas d'intérêt pour l'objet, merci de nous transmettre les documents suivants:

- Demande de location ()
- Copie de l'extrait de l'Office des poursuites (moins de 3 mois)
- Copie des trois dernières fiches de salaire
- Copie de la carte d'identité ou du permis de séjour",Appartements,1542798148,24788861,Ch. de Pierrefleur 33,1004, 2'095.- par mois,Bel appartement de 4.5 pièces avec terrasse,u,Wincasa Agence Lausanne,4.5,102m²,Offres de location
45,"BC IMMO vous propose :

Construit en 2006 dans une petite PPE de six logements sise dans un quartier calme et verdoyant à proximité de toutes les commodités. Cet appartement duplex bénéficie de grands volumes et de belles hauteurs sous plafond.

La partie jour est composée d'une entrée avec armoires encastrées, une cuisine entièrement équipée ouverte sur une grande pièce à vivre ainsi qu'un joli balcon aménageable.
La partie nuit comprend trois grandes chambres dont une avec accès à un petit balcon, une salle de bain avec fenêtre et une salle de douche.
La mezzanine de 39m² habitables offre un espace séparé agréable et pourrait être modifiée afin de créer une ou deux pièces supplémentaires.
Une grande cave complète ce bien.

Cinq places de parking (2 intérieures et 3 extérieures) sont disponibles à l'achat en sus du prix de vente selon vos désirs.",Appartements,1542798148,24788851,,1052, 930'000.-,Lumineux duplex dans un quartier calme et ver,s,bc immo,4.5,143m²,Offres de vente
46,"A deux minutes de la Blécherette et proches de toutes commodités.
Appartement de 3.5 pièces avec vue sur le lac
Appartement rafraîchi de 3.5 pièces de 89m2 composé de :

- un grand salon avec balcon et vue incroyable sur le lac
-2 chambres + une chambre sur le palier
-cuisine fermée et agencée
-une salle de bains et une salle de douche

Obligation de louer la chambre attenante de 9m2 (sur le palier) à CHF 100.00 en sus + CHF 15.00 de charges.

Loyer brut total : CHF 1'990.00",Appartements,1542796312,23565252,Chemin de Pierrefleur 36,1004, 1'895.- par mois,Appartement de 3.5 pièces avec vue sur le lac,u,Lausanne,3.5,89m²,Offres de location
47,"""Résidence Les Fourmis"". Constructions Minergie situées dans le quartier de la Sallaz. Proche du M2 (arrêt Fourmi).
Appartement récent (2016) situé dans les combles.
Cet appartement se composte comme suit :
Hall avec armoire, salon, 3 chambres, cuisine ouverte entièrement agencée, salle de bains/WC, salle de douches/WC, balcon.
Ce bien dispose d'une cave.
Possibilité de louer en sus une place de parc intérieure au prix de CHF 200.00/mois.",Appartements,1542776955,24783092,Chemin de Bérée 12 B,1010, 2'700.- par mois,Appartement récent (2016) situé dans les comb,u,Lausanne,4.5,97m²,Offres de location
48,"Idéalement situé au coeur de Lausanne, dans un immeuble moderne. 
Appartement de 1.5 pièces
Joli logement de 1.5 pièce avec cuisine agencée, salle-de-douche/wc et un balcon. Idéalement placé au dessus des commerces-",Appartements,1542776955,24783087,Rue de l' Ale 31,1003, 1'375.- par mois,Appartement de 1.5 pièces,u,Lausanne,1.5,45m²,Offres de location
49,"Cuisine : laboratoire / Agencement : cuisinière électrique, frigo, hotte ventilation / Caractéristiques : cave",Appartements,1542776955,24783086,ch. des libellules 10,1010, 700.- par mois,Appartement,u,braun ed. s.a.,1,26m²,Offres de location
50,"""Résidence Les Fourmis"". Constructions Minergie situées dans le quartier de la Sallaz. Proche du M2 (arrêt Fourmi).
Appartement récent (2016)
Cet appartement se compose comme suit :
Salon, deux chambres, cuisine entièrement agencée ouverte, salle de bains/WC, véranda et cave",Appartements,1542776955,24783079,Chemin de Bérée 12 B,1010, 1'985.- par mois,Appartement récent (2016),u,Lausanne,3.5,67m²,Offres de location
51,"Cuisine : fenÃªtre, habitable fermÃ©e / Agencement : congÃ©lateur, frigo, hotte ventilation, lave-vaisselle, vitrocÃ©ram / CaractÃ©ristiques : balcon, hall, cave",Appartements,1542776955,24783060,ch. du-bois-de-la-fontaine 9,1007, 1'710.- par mois,Appartement,u,rilsa s.a.,3,77m²,Offres de location
52,"Proche du centre de Lausanne à 100 mètre de Beaulieu, joli appartement de 3,5 pièces au 4e étage avec balcon et vue sur le lac. Interphone. Stores électriques. Hall d?entrée avec armoires murales dont une avec colonne de lavage /séchage intégrée, salle de bain, WC séparé, cuisine agencée ouverte sur le séjour/salle à manger avec accès sur le balcon, 2 chambres à coucher. Cave comprise avec courant électrique privé. 2 places visiteurs pour l'immeuble.

En option, garage parking : 170.- par mois. Macaron zone bleue sur demande.",Appartements,1542735119,23531701,Jomini 5,1004, 2'350.- par mois,"Moderne et lumineux 3,5 pièces, grand balcon",u,ImmoArena24,3.5,76m²,Offres de location
53,"Location pour un bail à loyer à durée déterminée jusqu'au 31 mars 2020.

Bel appartement avec vue sur le lac, comprenant :  

1 hall d'entrée avec  armoires murales
1 séjour lumineux avec balcon
1 cuisine agencée habitable fermée
2 chambres à coucher
1 salle-de-bains/WC

Une fois la visite effectuée et en cas d'intérêt de votre part, merci de nous adresser le formulaire de demande de location que vous trouverez sur notre site, dûment complété et signé, accompagné des documents suivants :

- pièce d'identité ou permis de séjour
- trois dernières fiches de salaires
- extrait original récent de l'Office des poursuites",Appartements,1542734845,24777699,Av. du Grey 44,1004, 1'645.- par mois,Dégagement sur le lac,u,Wincasa Agence Lausanne,3.5,70m²,Offres de location
54,"Joli 2 pièces comprenant :

- une cuisine agencée et fermée
- 1 salon avec balcon
- 1 chambre
- salle de bains-WC
- cave.

Disponible dès le 01.12.2018

Visite groupée le jeudi 22 novembre 2018 de 17h30 à 18h30

Ensuite de la visite et en cas d'intérêt, nous transmettre :
- formulaire d'inscription (disponible sur notre site)
- 3 dernières fiches de salaire
- extrait de l'office des poursuites
- copie de pièce d'identité ou du permis de séjour

AUCUNE INSCRIPTION NECESSAIRE AU PREALABLE - UNIQUEMENT LES DOSSIERS COMPLET SERONT TRAITE",Appartements,1542734845,24777615,Rte de Berne 29,1010, 1'110.- par mois,magnifique appartement sur les hauts de Lausa,u,Wincasa Agence Lausanne,2,55m²,Offres de location
55,"Lausanne-centre, proche de toutes les commodités,
cuisine, douche-WC.",Appartements,1542730603,24776411,Rue Grand-St-Jean 6,1003, 840.- par mois,"Appartement No 11 de 1 pièce, 3ème étage, env",u,Golay Immobilier SA,1,25m²,Offres de location
56,"quartier Bellevaux, proche de toutes commodités,
grand salon avec cuisine ouverte et entièrement agencée, salle de bains-WC, terrasse d'env. 40 m2",Appartements,1542730603,24776375,Route Aloys-Fauquez 34,1018, 1'980.- par mois,"Appartement rénové de 3.5 pièces, 1er étage,",u,Golay Immobilier SA,3.5,70m²,Offres de location
57,"Appartement de 3 piÃ¨ces au rez-de-chaussÃ©e comprenant : 

hall, sÃ©jour, deux chambres Ã  coucher, cuisine agencÃ©e, salle de bains/WC, cave et balcon.

Pour les visites, veuillez prendre contact avec la concierge au 021/544.62.32 ou 078/856.19.73.

En cas de non rÃ©ponse, il vous est Ã©galement possible de contacer nos bureaux, tÃ©l : 021/310.08.64

Ensuite (aprÃ¨s la visite), si cet objet vous intÃ©resse, vous pouvez reprendre contact avec notre bureau et nous vous ferons parvenir une demande de location.",Appartements,1542721769,23546685,chemin des CrÃªtes 10,1018, 1'780.- par mois,Lausanne - appartement de 3 piÃ¨ces Ã  louer,u,misa management immobilier sa,3,70m²,Offres de location
58,"En  exclusivité : Bel appartement de 5.5 pièces idéalement situé dans un quartier résidentiel de Lausanne, à proximité des commodités et à 5 minutes du centre ville.

L'immeuble, érigé en bout d'impasse et en bordure de forêt, dispose de 3 logements en PPE. 

L'appartement, orienté Sud-Est, est distribué sur 3 niveaux : Le sous-sol qui dispose de 2 caves, d'une buanderie et d'un garage box, le rez-de-chaussée qui propose une cuisine ouverte sur le séjour avec accès sur la terrasse et un WC visiteur et le 1er étage qui bénéficie de 4 chambres dont 3 avec accès sur le balcon, d'une salle de bain et d'une salle de douche. Le tout pour une surface de 115,70 m² habitables et 138.30 m² utiles.

Un garage-box au prix de CHF 35'000.- et une place de parc extérieure au prix de CHF 15'000.- en sus du prix de vente, complètent agréablement ce bien.

N'hésitez pas à nous contacter pour convenir d'une visite !",Appartements,1542716297,23541304,,1005, 1'340'000.-,EN EXCLUSIVITÉ : Duplex de 5.5 pièces dans un,s,Domicim Lausanne,5.5,115m²,Offres de vente
59,"*Please find english version below*
Appartement 3,5 pièces au 2ème étage composé de:
- Un halle d'entrée avec armoires murales
- Cuisine ouverte entièrement agencée
- Un grand séjour/salle a manger avec accès balcon
- Une chambre a coucher avec salle de bain/WC attenante
- Deuxième chambre a coucher
- Une salle douche/WC
- Un balcon
- Plancher chauffant
- Parking souterrain
- Parking visiteur
Connéction au réseau routier et ferroviaire:
- Voiture: c. 5min - accès autoroute sortie Blécherette
- Bus: 3, 21 (3 minutes a pieds, c. 10 minutes vers la Gare de Lausanne), 1  (3 minutes a pieds, c. 5 minutes vers la place de la Riponne)
- Direction EPFL, Unil, BSL: c. 20 min
N'hésitez pas à me contacter en cas d'intérêt de votre part

*******English version******
Apartment 3,5 rooms on the 2nd floor:
- An entrance hall with an embedded in the wall cupboard 
- Fully equipped open space kitchen (American)
- Spacious living room/dinning room with balcony access 
- a master bedroom (bathroom equipped with a bath tab)  
- second bedroom 
- A guest toilet with a shower 
- Balcony
- Heated floor 
- Underground parking 
- Visitors parking 
Accessibility:
- Car: 5min - highway (Blecherette exit) 
- Bus stops: 3, 21, 1 (3 min by walk 10 minutes to the main train station of Lausanne), 1  (3 minutes by walk, 5 minutes to Riponne)
- Direction EPFL, Unil, BSL: approximately 20 min

Should you be interested, kindly contact me to organise a visit of the apartment.",Appartements,1542709251,24769201,Quartier de la violette 6,1018, 3'180.- par mois,Aappartment neuf (2 chambres a coucher) situé,u,Karl Chammas,3.5,,Offres de location
60,"Nous vous proposons à la location un charmant appartement de 2 pièces au rez-de-chaussée. Très bien situé de par sa proximité avec différents axes routiers et bien desservi par les transports publics à proximité. A quelques minutes des commerces et restaurants à proximité.

Le logement est composé de :

- un séjour
- une chambre à coucher
- une cuisine équipée
- une salle de bains/WC
- un balcon",Appartements,1542706134,24769223,Pavement 85,1018, 1'440.- par mois,Charmant appartement de 2 pièces à Lausanne,u,rosset & cie sa,2,65m²,Offres de location
61,"Bonjour,

Nous recherchons quelqu'un pour prendre en charge notre bel appartement avec une vue imprenable sur le lac. L'appartement est parfait pour un couple.

OÃ¹: L'appartement est situÃ© Ã  l'avenue de France 23, 1004 Lausanne, trÃ¨s proche du centre de Lausanne (10 min Ã  pied) et de Chaudron (4 min Ã  pied). Il y a un arrÃªt de bus du bus numÃ©ro 4 juste devant l'entrÃ©e du bÃ¢timent. La station de mÃ©tro la plus proche est Vigie (m1), situÃ©e Ã  7-9 minutes Ã  pied. L'appartement est situÃ© au 3Ã¨me Ã©tage.

Date: L'appartement est disponible Ã  partir duÂ 01 dÃ©c. 2018

A l'intÃ©rieur: C'est un appartement de 2,5 piÃ¨ces (70m2) avec cuisine sÃ©parÃ©e, toilette et salle de bain. L'appartement est trÃ¨s lumineux, il a des fenÃªtres dans trois directions diffÃ©rentes. Il y a aussi une vue imprenable sur le lac LÃ©man, quand vous avez de la chance, vous pouvez mÃªme voir le Mont Blanc parfois :)- La cuisineÂ a un grand rÃ©frigÃ©rateur, four, cuisiniÃ¨re et un lave-vaisselle.
- Salle de bainÂ a une baignoire
- Salle de stockageÂ privÃ© est disponible pour l'appartement dans le sous-sol et est assez grande
- Un lave-linge et un sÃ¨che-lingeÂ sont Ã©galement disponibles au sous-sol.
- ParkingÂ si nÃ©cessaire peut Ãªtre organisÃ© pour un prix supplÃ©mentaire.
- Local de vÃ©los

Loyer: 1950 CHF + 165 CHF (charges) / mois

--- English Version ------------------------------------

Hello,

We are looking for somebody to take over our beautiful apartment with an amazing lake view. The apartment is perfect for a couple.

Where:Â The apartment is located at av. de France 23, 1004 Lausanne, which is very close to the center of Lausanne (10 min walk) and from Chaudron (4 min walk). There is a bus stop of the bus number 4 right in front of the entrance to the building. The closest metro stop is Vigie (m1), which is in 7-9 mins walking. The apartment is located on the 3rd floor.

Date: The apartment is available starting fromÂ 01 Dec 2018
Inside: It is a 2.5 rooms (70m2) apartment with a separate kitchen, toilet and bathroom. The apartment is very bright, it has windows outlooking in three different directions. There is also an amazing view over the Lac Leman, when you are lucky you can even see Mont Blanc sometimes :)- KitchenÂ has a big fridge, oven, cooker and a dishwasher.
- BathroomÂ has a bathtub
- Private storage roomÂ is available for the apartment in the basement and is quite large
- Washing machine and DryerÂ are available in the basement as well.
- ParkingÂ if needed can be organized for an additional price.
- BikeÂ storage room

Rent: 1950 CHF + 165 CHF (charges) /month",Appartements,1542705131,24768065,Avenue de France 23,1004, 2'115.- par mois,"Appartement 2,5 piÃ¨ces avec une vue imprenabl",u,Artem Rozantsev,2.5,70m²,Offres de location
